Data Ordine,Data Spedizione,Categoria,Sotto-Categoria,Vendite,Profitto,Regione,Provincia,Quantità
2025-11-13,2025-11-20,Arredamento,Sedie,48.54,13.1,Nord-Est,BO,2
2025-01-22,2025-01-29,Tecnologia,Fotocopiatrici,934.56,257.33,Centro,PG,1
2026-02-09,2026-02-12,Arredamento,Tavoli,5842.99,1047.34,Sud,BA,8
2025-11-22,2025-11-24,Tecnologia,Macchine,382.31,91.57,Sud,BA,2
2025-01-01,2025-01-04,Tecnologia,Macchine,637.6,176.55,Nord-Ovest,GE,9
2025-05-13,2025-05-14,Arredamento,Librerie,1828.67,388.06,Sud,NA,2
2025-08-21,2025-08-27,Forniture per ufficio,Scaffalature,1034.81,-42.33,Centro,FI,8
2025-01-12,2025-01-16,Forniture per ufficio,Carta,6672.61,-282.64,Nord-Est,TN,8
2025-12-12,2025-12-16,Arredamento,Complementi d'arredo,384.82,94.22,Sud,NA,3
2025-02-15,2025-02-16,Tecnologia,Telefoni,1569.15,216.12,Nord-Ovest,VA,9
2025-02-03,2025-02-10,Tecnologia,Accessori,2930.25,-167.26,Nord-Ovest,GE,4
2025-03-19,2025-03-21,Forniture per ufficio,Materiale artistico,424.98,109.4,Nord-Est,VR,4
2025-08-06,2025-08-10,Arredamento,Tavoli,1609.06,394.91,Sud,PA,4
2025-10-28,2025-11-02,Forniture per ufficio,Scaffalature,2357.68,642.05,Isole,TP,3
2026-02-15,2026-02-22,Forniture per ufficio,Materiale artistico,176.52,22.23,Nord-Ovest,VA,7
2025-03-14,2025-03-18,Arredamento,Sedie,5126.73,736.6,Sud,BA,6
2025-10-09,2025-10-14,Tecnologia,Accessori,5953.27,1676.66,Sud,PA,9
2025-09-06,2025-09-07,Arredamento,Sedie,6673.99,857.85,Nord-Ovest,MI,9
2025-02-16,2025-02-17,Tecnologia,Fotocopiatrici,406.1,2.49,Nord-Ovest,VA,1
2025-05-01,2025-05-08,Arredamento,Sedie,4161.75,203.97,Sud,CZ,6
2025-08-02,2025-08-06,Arredamento,Librerie,5157.57,625.98,Nord-Ovest,MI,8
2025-08-27,2025-08-30,Tecnologia,Accessori,1044.66,87.19,Centro,LI,2
2025-02-25,2025-03-02,Arredamento,Librerie,4427.1,-271.67,Isole,AG,7
2025-12-16,2025-12-18,Arredamento,Sedie,1006.13,274.45,Isole,CA,8
2025-04-17,2025-04-21,Arredamento,Tavoli,447.33,68.0,Sud,NA,1
2025-11-15,2025-11-17,Arredamento,Complementi d'arredo,713.46,-37.57,Nord-Ovest,MI,4
2025-02-17,2025-02-21,Arredamento,Tavoli,213.69,0.3,Nord-Ovest,MI,3
2025-03-02,2025-03-05,Tecnologia,Accessori,606.66,10.32,Centro,FI,1
2025-12-03,2025-12-06,Forniture per ufficio,Scaffalature,3799.96,-226.07,Centro,PG,7
2025-01-26,2025-02-02,Tecnologia,Telefoni,1057.94,316.11,Nord-Est,TN,8
2025-10-19,2025-10-26,Arredamento,Librerie,3414.87,-311.79,Nord-Est,TN,6
2025-09-14,2025-09-17,Forniture per ufficio,Raccoglitori,5095.18,989.93,Nord-Est,TN,6
2025-01-08,2025-01-14,Forniture per ufficio,Raccoglitori,543.39,44.8,Isole,SS,2
2025-04-23,2025-04-26,Tecnologia,Accessori,3967.46,1075.28,Nord-Est,VE,4
2025-12-21,2025-12-22,Tecnologia,Fotocopiatrici,4672.31,1309.36,Nord-Est,VR,8
2025-09-10,2025-09-11,Forniture per ufficio,Materiale artistico,4077.88,802.25,Centro,PG,5
2025-06-29,2025-07-05,Tecnologia,Accessori,7744.56,50.29,Nord-Est,VR,9
2025-07-26,2025-07-31,Arredamento,Sedie,1147.8,225.33,Centro,FI,3
2025-10-30,2025-11-01,Tecnologia,Fotocopiatrici,5256.63,1145.27,Nord-Ovest,MI,7
2025-05-07,2025-05-11,Tecnologia,Telefoni,3162.63,764.11,Nord-Est,VE,5
2025-02-25,2025-03-01,Tecnologia,Telefoni,2490.6,450.46,Sud,BA,5
2025-08-02,2025-08-08,Tecnologia,Telefoni,940.72,258.35,Nord-Ovest,VA,9
2025-01-14,2025-01-15,Forniture per ufficio,Materiale artistico,426.72,-10.52,Sud,PA,3
2025-01-28,2025-02-04,Forniture per ufficio,Materiale artistico,444.15,43.19,Nord-Ovest,MI,1
2025-03-19,2025-03-23,Tecnologia,Accessori,1778.89,-148.13,Isole,AG,7
2025-08-04,2025-08-05,Tecnologia,Macchine,4476.81,1.04,Sud,PA,8
2026-01-21,2026-01-26,Arredamento,Tavoli,895.14,167.99,Nord-Ovest,GE,1
2025-12-31,2026-01-02,Tecnologia,Accessori,544.42,95.73,Sud,NA,1
2025-06-03,2025-06-08,Forniture per ufficio,Materiale artistico,799.99,72.02,Nord-Est,VR,1
2025-01-14,2025-01-20,Arredamento,Librerie,253.67,-8.09,Nord-Est,TN,5
2025-07-06,2025-07-09,Forniture per ufficio,Scaffalature,1106.59,129.9,Nord-Ovest,MI,2
2025-11-08,2025-11-11,Forniture per ufficio,Carta,742.89,-36.81,Sud,NA,4
2026-01-06,2026-01-09,Forniture per ufficio,Scaffalature,255.27,31.34,Isole,CA,1
2025-01-07,2025-01-12,Forniture per ufficio,Carta,1876.73,185.08,Centro,FI,8
2025-01-03,2025-01-07,Forniture per ufficio,Raccoglitori,2284.35,32.55,Centro,PG,8
2025-04-21,2025-04-23,Tecnologia,Accessori,288.44,-5.78,Isole,AG,1
2026-02-11,2026-02-14,Forniture per ufficio,Scaffalature,227.18,-18.37,Centro,LI,8
2025-08-26,2025-09-01,Arredamento,Librerie,678.51,56.85,Nord-Ovest,TO,1
2025-12-29,2026-01-04,Tecnologia,Telefoni,817.92,213.96,Isole,CA,1
2025-08-27,2025-08-30,Tecnologia,Macchine,7564.27,-474.17,Nord-Est,TN,9
2025-10-01,2025-10-04,Forniture per ufficio,Materiale artistico,424.94,106.55,Centro,FI,1
2025-10-21,2025-10-23,Forniture per ufficio,Materiale artistico,893.64,161.15,Centro,RM,5
2025-08-15,2025-08-18,Forniture per ufficio,Scaffalature,5464.44,1512.54,Centro,LI,6
2026-01-06,2026-01-08,Arredamento,Complementi d'arredo,3276.79,866.11,Centro,PG,6
2025-01-15,2025-01-21,Forniture per ufficio,Raccoglitori,1214.03,20.1,Sud,BA,3
2025-07-11,2025-07-14,Forniture per ufficio,Scaffalature,2756.4,6.71,Centro,PG,6
2025-04-29,2025-05-04,Arredamento,Tavoli,3717.5,303.49,Centro,PG,4
2025-01-28,2025-02-04,Forniture per ufficio,Materiale artistico,3795.86,134.59,Centro,LI,6
2025-07-21,2025-07-26,Tecnologia,Telefoni,1403.16,251.8,Sud,CZ,2
2025-02-08,2025-02-14,Forniture per ufficio,Materiale artistico,918.03,-22.45,Isole,SS,2
2025-09-30,2025-10-02,Arredamento,Sedie,3310.42,618.35,Nord-Ovest,GE,8
2025-08-19,2025-08-24,Tecnologia,Macchine,2286.76,97.82,Isole,TP,3
2025-03-27,2025-03-29,Tecnologia,Telefoni,1032.54,-29.46,Sud,PA,3
2025-05-06,2025-05-11,Arredamento,Complementi d'arredo,4790.84,130.62,Centro,PG,5
2025-10-27,2025-11-01,Forniture per ufficio,Carta,665.55,149.22,Isole,TP,7
2025-01-25,2025-01-27,Arredamento,Librerie,3776.22,712.21,Sud,BA,4
2025-05-25,2025-05-29,Arredamento,Complementi d'arredo,2603.22,374.14,Nord-Est,VE,4
2025-01-13,2025-01-18,Forniture per ufficio,Scaffalature,1164.36,90.73,Sud,BA,2
2025-07-31,2025-08-03,Forniture per ufficio,Raccoglitori,4832.33,1340.35,Isole,CA,6
2025-01-25,2025-02-01,Arredamento,Complementi d'arredo,4248.02,433.58,Nord-Ovest,GE,5
2025-03-09,2025-03-15,Arredamento,Tavoli,1088.64,44.14,Nord-Est,VR,6
2026-01-29,2026-02-02,Arredamento,Tavoli,8154.97,1148.77,Centro,RM,9
2025-03-08,2025-03-10,Tecnologia,Macchine,901.87,228.96,Nord-Ovest,VA,4
2025-08-21,2025-08-25,Forniture per ufficio,Raccoglitori,5660.73,1143.62,Nord-Est,BO,6
2025-04-19,2025-04-20,Tecnologia,Accessori,3435.08,648.68,Nord-Ovest,GE,9
2025-05-26,2025-05-27,Arredamento,Tavoli,2800.01,710.31,Nord-Est,VR,4
2025-04-21,2025-04-26,Arredamento,Complementi d'arredo,3529.02,105.39,Centro,FI,4
2025-08-16,2025-08-21,Forniture per ufficio,Materiale artistico,7031.14,-135.97,Centro,LI,8
2025-04-21,2025-04-24,Arredamento,Tavoli,5143.55,898.61,Nord-Ovest,VA,6
2025-02-03,2025-02-10,Tecnologia,Fotocopiatrici,4290.67,-343.19,Centro,RM,6
2025-04-21,2025-04-27,Tecnologia,Accessori,3977.63,527.22,Nord-Est,VR,5
2025-09-21,2025-09-25,Tecnologia,Macchine,7009.29,-489.1,Nord-Est,BO,8
2026-02-28,2026-03-01,Forniture per ufficio,Materiale artistico,151.17,-13.33,Centro,PG,2
2026-01-04,2026-01-09,Tecnologia,Fotocopiatrici,2718.94,309.82,Nord-Ovest,GE,7
2025-08-24,2025-08-30,Tecnologia,Macchine,1116.32,312.17,Centro,RM,2
2025-03-24,2025-03-28,Arredamento,Librerie,3123.76,-302.24,Nord-Ovest,GE,8
2025-02-11,2025-02-16,Tecnologia,Accessori,4287.91,249.96,Nord-Ovest,VA,8
2026-03-01,2026-03-06,Tecnologia,Fotocopiatrici,325.89,-30.95,Centro,LI,1
2025-04-11,2025-04-12,Forniture per ufficio,Carta,859.41,88.83,Nord-Ovest,MI,4
2025-01-06,2025-01-07,Arredamento,Tavoli,78.12,1.73,Nord-Ovest,VA,1
2025-06-29,2025-07-04,Arredamento,Sedie,5024.66,-486.09,Centro,FI,6
2025-10-09,2025-10-11,Tecnologia,Accessori,7034.78,99.63,Nord-Ovest,MI,9
2025-11-16,2025-11-21,Forniture per ufficio,Materiale artistico,1852.34,77.24,Nord-Est,VE,2
2025-08-14,2025-08-20,Arredamento,Librerie,4386.34,-35.4,Nord-Ovest,VA,6
2025-11-11,2025-11-16,Forniture per ufficio,Carta,6809.06,-642.02,Nord-Est,BO,7
2025-12-31,2026-01-03,Arredamento,Complementi d'arredo,839.49,182.23,Nord-Est,VR,5
2025-08-17,2025-08-24,Forniture per ufficio,Carta,7458.2,163.72,Centro,LI,9
2026-01-12,2026-01-15,Arredamento,Librerie,2296.32,180.58,Nord-Est,VR,5
2025-10-16,2025-10-19,Forniture per ufficio,Materiale artistico,2181.43,28.27,Nord-Ovest,MI,3
2025-05-30,2025-06-01,Arredamento,Librerie,222.85,59.56,Isole,AG,1
2025-10-04,2025-10-06,Arredamento,Complementi d'arredo,3475.46,609.97,Centro,RM,9
2025-07-17,2025-07-22,Tecnologia,Macchine,7274.11,1889.09,Sud,BA,9
2025-03-11,2025-03-14,Tecnologia,Fotocopiatrici,3107.65,314.82,Nord-Ovest,TO,7
2025-04-22,2025-04-24,Tecnologia,Macchine,5012.1,645.25,Isole,CA,6
2025-01-04,2025-01-05,Arredamento,Librerie,3328.01,486.7,Nord-Est,BO,7
2025-12-16,2025-12-21,Tecnologia,Accessori,4755.34,-134.2,Sud,NA,5
2025-11-27,2025-12-03,Forniture per ufficio,Carta,531.31,62.59,Nord-Ovest,TO,3
2025-11-14,2025-11-21,Arredamento,Complementi d'arredo,631.3,-15.4,Nord-Est,BO,1
2025-12-16,2025-12-20,Forniture per ufficio,Raccoglitori,2445.48,70.76,Nord-Est,VE,6
2025-04-05,2025-04-10,Tecnologia,Fotocopiatrici,1880.53,161.36,Centro,FI,5
2025-06-01,2025-06-05,Forniture per ufficio,Raccoglitori,193.42,52.87,Nord-Ovest,MI,2
2025-11-07,2025-11-10,Arredamento,Sedie,452.04,69.48,Centro,PG,1
2025-05-17,2025-05-24,Tecnologia,Telefoni,678.54,10.94,Centro,RM,3
2025-09-04,2025-09-08,Forniture per ufficio,Carta,813.58,-70.48,Sud,PA,5
2026-01-22,2026-01-25,Forniture per ufficio,Materiale artistico,947.34,183.16,Centro,PG,1
2025-08-31,2025-09-01,Forniture per ufficio,Carta,124.78,12.72,Nord-Est,VE,1
2025-01-31,2025-02-04,Arredamento,Tavoli,363.31,64.04,Isole,SS,4
2025-02-09,2025-02-16,Arredamento,Tavoli,450.43,106.89,Centro,LI,1
2025-08-17,2025-08-22,Arredamento,Librerie,561.93,-44.65,Nord-Est,VE,7
2025-02-05,2025-02-08,Forniture per ufficio,Carta,267.22,-9.98,Nord-Est,VR,1
2026-02-12,2026-02-17,Forniture per ufficio,Raccoglitori,851.75,58.31,Centro,RM,5
2025-08-11,2025-08-18,Tecnologia,Accessori,6361.47,662.13,Sud,BA,8
2025-01-06,2025-01-08,Forniture per ufficio,Materiale artistico,1665.99,83.63,Nord-Est,VE,6
2025-11-18,2025-11-21,Forniture per ufficio,Raccoglitori,4766.38,1025.61,Nord-Est,TN,9
2025-08-08,2025-08-12,Forniture per ufficio,Carta,4156.36,-378.06,Isole,CA,5
2025-03-16,2025-03-19,Forniture per ufficio,Scaffalature,478.19,29.5,Nord-Est,TN,1
2025-01-04,2025-01-09,Tecnologia,Fotocopiatrici,1726.09,302.34,Centro,RM,2
2025-12-01,2025-12-02,Forniture per ufficio,Carta,3042.3,34.99,Nord-Ovest,VA,7
2025-05-14,2025-05-17,Tecnologia,Macchine,1993.57,64.03,Nord-Ovest,MI,5
2025-04-28,2025-05-02,Forniture per ufficio,Materiale artistico,1591.04,-58.4,Nord-Ovest,GE,4
2026-01-04,2026-01-06,Arredamento,Tavoli,2030.32,447.33,Nord-Est,BO,7
2025-04-04,2025-04-10,Forniture per ufficio,Raccoglitori,329.56,30.79,Nord-Est,BO,8
2025-03-03,2025-03-04,Arredamento,Complementi d'arredo,2722.02,459.76,Nord-Est,VR,7
2025-07-13,2025-07-15,Tecnologia,Telefoni,2706.58,282.89,Isole,TP,5
2025-12-01,2025-12-04,Forniture per ufficio,Materiale artistico,4616.77,227.84,Nord-Est,BO,5
2025-07-22,2025-07-27,Arredamento,Complementi d'arredo,570.07,34.29,Nord-Est,BO,2
2026-01-27,2026-02-03,Tecnologia,Fotocopiatrici,814.16,-63.09,Nord-Ovest,VA,6
2025-01-26,2025-01-31,Tecnologia,Telefoni,1398.64,250.68,Sud,BA,3
2025-06-22,2025-06-26,Arredamento,Librerie,2182.48,-95.35,Nord-Est,VR,5
2025-10-27,2025-11-01,Forniture per ufficio,Scaffalature,5090.51,-357.02,Sud,BA,7
2025-05-13,2025-05-14,Forniture per ufficio,Materiale artistico,1384.71,19.68,Sud,NA,3
2025-11-22,2025-11-27,Forniture per ufficio,Scaffalature,7742.95,584.3,Centro,RM,8
2026-02-14,2026-02-18,Arredamento,Librerie,1113.89,289.72,Nord-Est,VR,5
2025-04-28,2025-05-04,Tecnologia,Fotocopiatrici,215.69,22.12,Nord-Ovest,VA,1
2025-11-20,2025-11-23,Tecnologia,Fotocopiatrici,5799.13,1604.35,Isole,SS,6
2025-10-02,2025-10-09,Forniture per ufficio,Carta,467.09,74.3,Isole,SS,2
2025-07-31,2025-08-03,Forniture per ufficio,Raccoglitori,1384.7,12.11,Nord-Est,VE,6
2025-08-13,2025-08-18,Arredamento,Librerie,1566.97,6.66,Sud,BA,2
2025-01-20,2025-01-22,Arredamento,Tavoli,1763.15,-45.02,Sud,CZ,8
2025-04-23,2025-04-26,Tecnologia,Fotocopiatrici,3756.65,532.86,Sud,CZ,5
2025-05-20,2025-05-26,Tecnologia,Fotocopiatrici,1935.2,-186.29,Isole,CA,3
2025-02-16,2025-02-21,Tecnologia,Telefoni,4061.48,637.53,Isole,AG,6
2025-01-01,2025-01-08,Arredamento,Librerie,248.7,24.06,Sud,NA,2
2025-03-31,2025-04-04,Tecnologia,Macchine,88.49,13.81,Sud,PA,1
2025-05-22,2025-05-28,Arredamento,Sedie,8742.93,2439.2,Centro,PG,9
2025-11-16,2025-11-21,Forniture per ufficio,Scaffalature,446.69,90.31,Centro,LI,7
2025-02-07,2025-02-13,Tecnologia,Fotocopiatrici,384.23,26.34,Nord-Est,VE,2
2025-10-20,2025-10-23,Tecnologia,Fotocopiatrici,379.28,24.31,Nord-Est,TN,7
2026-01-17,2026-01-24,Arredamento,Sedie,3756.52,439.3,Sud,NA,4
2025-05-19,2025-05-23,Arredamento,Complementi d'arredo,4096.71,-376.88,Isole,TP,8
2025-12-22,2025-12-27,Arredamento,Complementi d'arredo,114.71,10.92,Isole,AG,2
2025-11-29,2025-11-30,Forniture per ufficio,Materiale artistico,3068.03,-140.11,Nord-Ovest,VA,9
2025-09-16,2025-09-20,Arredamento,Tavoli,1185.8,201.97,Nord-Ovest,TO,8
2025-06-10,2025-06-11,Arredamento,Tavoli,4428.95,1304.56,Centro,PG,7
2026-01-25,2026-01-31,Tecnologia,Telefoni,533.63,112.55,Sud,CZ,2
2025-06-27,2025-06-29,Forniture per ufficio,Raccoglitori,1535.04,15.16,Sud,NA,3
2025-01-10,2025-01-14,Tecnologia,Macchine,3424.73,-70.67,Isole,SS,5
2025-09-18,2025-09-24,Tecnologia,Telefoni,1166.74,69.07,Sud,PA,2
2026-02-11,2026-02-12,Arredamento,Complementi d'arredo,5071.02,717.31,Nord-Est,TN,7
2025-05-18,2025-05-21,Forniture per ufficio,Raccoglitori,793.46,34.44,Sud,BA,1
2025-06-21,2025-06-24,Tecnologia,Fotocopiatrici,3307.52,569.69,Nord-Est,VR,4
2026-01-21,2026-01-23,Arredamento,Sedie,4194.91,425.82,Nord-Ovest,MI,7
2025-01-13,2025-01-17,Tecnologia,Telefoni,5892.12,1648.82,Nord-Est,VE,7
2025-06-17,2025-06-21,Arredamento,Tavoli,1202.9,288.23,Nord-Est,TN,7
2025-05-10,2025-05-14,Arredamento,Complementi d'arredo,3915.04,749.16,Nord-Ovest,TO,4
2025-03-25,2025-03-31,Arredamento,Tavoli,6388.07,-192.71,Isole,AG,7
2025-11-17,2025-11-24,Forniture per ufficio,Carta,1354.0,189.07,Nord-Ovest,GE,6
2025-11-15,2025-11-22,Arredamento,Librerie,739.72,96.04,Nord-Ovest,VA,1
2025-04-11,2025-04-13,Forniture per ufficio,Carta,5758.79,276.29,Isole,AG,8
2025-11-25,2025-11-29,Tecnologia,Macchine,6525.0,1223.85,Isole,AG,8
2025-09-30,2025-10-06,Arredamento,Tavoli,546.88,-49.63,Isole,CA,9
2025-09-22,2025-09-25,Tecnologia,Accessori,4656.72,174.22,Centro,LI,5
2026-02-03,2026-02-04,Tecnologia,Accessori,740.58,-65.05,Nord-Ovest,TO,4
2026-02-12,2026-02-18,Tecnologia,Telefoni,1501.57,8.39,Centro,FI,9
2025-02-07,2025-02-14,Arredamento,Complementi d'arredo,637.09,74.72,Centro,PG,2
2026-02-23,2026-03-02,Arredamento,Complementi d'arredo,4871.45,-308.17,Nord-Ovest,MI,9
2025-04-04,2025-04-07,Forniture per ufficio,Scaffalature,3307.05,-194.4,Nord-Ovest,MI,4
2025-04-05,2025-04-08,Forniture per ufficio,Scaffalature,885.05,78.87,Sud,PA,7
2025-11-01,2025-11-02,Arredamento,Complementi d'arredo,214.94,-14.64,Isole,SS,1
2025-03-10,2025-03-13,Arredamento,Complementi d'arredo,2754.15,21.81,Sud,PA,8
2025-11-14,2025-11-16,Forniture per ufficio,Carta,1198.16,0.63,Nord-Ovest,GE,3
2025-08-24,2025-08-25,Tecnologia,Accessori,4714.97,-30.12,Nord-Est,VE,7
2025-11-30,2025-12-03,Arredamento,Tavoli,5162.01,-515.82,Nord-Ovest,GE,6
2026-01-08,2026-01-13,Arredamento,Sedie,1509.27,-68.89,Nord-Est,BO,2
2026-01-11,2026-01-17,Tecnologia,Accessori,1867.68,373.61,Centro,PG,2
2025-05-17,2025-05-20,Tecnologia,Macchine,1667.15,467.21,Nord-Est,BO,2
2026-02-22,2026-02-24,Tecnologia,Fotocopiatrici,2687.32,203.06,Sud,CZ,4
2025-03-17,2025-03-21,Arredamento,Librerie,3229.63,97.06,Centro,LI,7
2025-02-04,2025-02-07,Forniture per ufficio,Scaffalature,860.5,222.87,Isole,SS,1
2025-01-01,2025-01-08,Forniture per ufficio,Raccoglitori,5545.6,1092.84,Isole,CA,8
2025-10-23,2025-10-30,Forniture per ufficio,Raccoglitori,2605.16,-227.06,Centro,PG,3
2025-11-16,2025-11-23,Arredamento,Librerie,7995.17,1531.98,Sud,CZ,9
2026-02-10,2026-02-14,Forniture per ufficio,Scaffalature,214.55,-0.85,Nord-Est,BO,8
2025-03-01,2025-03-08,Arredamento,Tavoli,7500.96,1024.93,Nord-Est,VR,8
2025-11-16,2025-11-21,Tecnologia,Accessori,2641.53,348.03,Centro,PG,9
2025-12-15,2025-12-18,Tecnologia,Accessori,976.06,143.0,Nord-Ovest,MI,1
2025-11-24,2025-12-01,Arredamento,Tavoli,1528.43,191.18,Sud,PA,5
2025-09-24,2025-09-25,Forniture per ufficio,Raccoglitori,240.4,29.63,Nord-Ovest,VA,1
2025-12-27,2025-12-31,Tecnologia,Fotocopiatrici,5334.05,1568.65,Isole,TP,7
2025-08-17,2025-08-22,Arredamento,Complementi d'arredo,2951.56,324.59,Centro,RM,7
2025-09-27,2025-09-28,Forniture per ufficio,Carta,3217.4,85.86,Isole,SS,6
2025-11-12,2025-11-13,Arredamento,Tavoli,3081.82,558.17,Sud,PA,5
2025-10-13,2025-10-14,Arredamento,Sedie,2054.02,529.16,Sud,NA,4
2025-10-18,2025-10-19,Tecnologia,Telefoni,630.08,21.93,Isole,SS,6
2025-08-01,2025-08-04,Tecnologia,Fotocopiatrici,529.93,154.42,Sud,BA,7
2025-06-14,2025-06-21,Forniture per ufficio,Materiale artistico,4056.67,-353.64,Nord-Ovest,VA,8
2025-01-05,2025-01-11,Forniture per ufficio,Carta,3048.6,-28.05,Nord-Ovest,TO,4
2025-12-05,2025-12-08,Tecnologia,Macchine,8811.06,2521.52,Sud,CZ,9
2026-01-14,2026-01-17,Tecnologia,Accessori,283.41,32.0,Nord-Ovest,MI,1
2025-03-19,2025-03-24,Tecnologia,Accessori,2043.53,190.05,Isole,TP,9
2026-02-14,2026-02-19,Tecnologia,Macchine,1921.94,163.36,Nord-Ovest,GE,3
2025-03-03,2025-03-10,Arredamento,Librerie,376.52,-22.21,Centro,RM,2
2025-05-12,2025-05-18,Forniture per ufficio,Scaffalature,528.78,135.51,Isole,AG,2
2025-03-30,2025-04-04,Tecnologia,Fotocopiatrici,6724.67,-630.61,Isole,SS,8
2025-08-25,2025-09-01,Arredamento,Complementi d'arredo,5051.73,424.99,Nord-Est,TN,8
2025-02-11,2025-02-18,Arredamento,Tavoli,671.17,15.42,Sud,BA,8
2025-03-30,2025-04-01,Arredamento,Tavoli,3136.89,669.95,Isole,AG,4
2026-02-06,2026-02-12,Tecnologia,Macchine,1962.6,-56.97,Nord-Ovest,VA,4
2025-10-23,2025-10-28,Arredamento,Tavoli,4383.98,13.43,Sud,CZ,8
2025-11-24,2025-11-30,Forniture per ufficio,Materiale artistico,7535.14,914.86,Centro,RM,9
2025-10-22,2025-10-25,Tecnologia,Accessori,5503.0,-273.8,Sud,PA,6
2025-04-14,2025-04-17,Tecnologia,Telefoni,3747.83,403.1,Nord-Est,TN,8
2025-01-14,2025-01-20,Tecnologia,Telefoni,2615.45,638.56,Nord-Ovest,MI,6
2025-10-15,2025-10-17,Tecnologia,Accessori,3606.9,283.19,Nord-Est,BO,8
2025-06-28,2025-06-30,Tecnologia,Accessori,6252.64,207.8,Sud,NA,7
2025-05-05,2025-05-11,Tecnologia,Fotocopiatrici,1381.58,210.22,Sud,CZ,9
2026-02-26,2026-03-03,Arredamento,Complementi d'arredo,969.45,263.41,Nord-Est,TN,4
2025-12-19,2025-12-23,Arredamento,Sedie,779.83,145.53,Isole,TP,3
2025-01-23,2025-01-25,Tecnologia,Fotocopiatrici,4813.69,910.56,Sud,PA,5
2025-03-04,2025-03-05,Tecnologia,Fotocopiatrici,3905.85,126.88,Isole,CA,4
2025-05-23,2025-05-26,Tecnologia,Accessori,4943.47,498.9,Isole,SS,7
2025-06-02,2025-06-08,Arredamento,Sedie,2081.02,-9.75,Nord-Est,BO,7
2025-05-25,2025-05-26,Arredamento,Sedie,1425.31,308.1,Isole,CA,2
2025-08-13,2025-08-19,Arredamento,Sedie,1580.55,214.41,Sud,CZ,4
2025-11-05,2025-11-12,Tecnologia,Fotocopiatrici,1080.32,73.06,Centro,FI,3
2025-04-14,2025-04-17,Arredamento,Librerie,2926.63,304.29,Sud,BA,4
2025-04-14,2025-04-17,Arredamento,Complementi d'arredo,355.53,63.86,Nord-Est,VE,9
2025-02-08,2025-02-10,Arredamento,Complementi d'arredo,1873.03,-178.49,Isole,AG,2
2025-07-17,2025-07-19,Forniture per ufficio,Carta,687.9,118.35,Centro,PG,1
2025-05-14,2025-05-15,Arredamento,Sedie,640.01,180.32,Nord-Ovest,GE,6
2025-03-08,2025-03-15,Arredamento,Sedie,2939.03,-189.71,Nord-Est,VR,3
2026-01-26,2026-02-01,Tecnologia,Macchine,270.38,38.26,Nord-Est,BO,4
2025-06-28,2025-07-05,Forniture per ufficio,Materiale artistico,6489.13,1502.7,Nord-Est,VR,7
2025-02-11,2025-02-14,Arredamento,Sedie,903.75,255.04,Nord-Ovest,VA,5
2025-01-15,2025-01-16,Forniture per ufficio,Carta,5312.74,695.0,Centro,PG,6
2025-04-21,2025-04-25,Forniture per ufficio,Carta,6136.35,267.72,Isole,TP,7
2025-06-06,2025-06-07,Forniture per ufficio,Carta,1141.88,-78.73,Centro,LI,3
2025-10-16,2025-10-21,Arredamento,Tavoli,752.92,198.25,Nord-Ovest,TO,3
2025-08-19,2025-08-20,Forniture per ufficio,Materiale artistico,8230.02,-188.29,Sud,BA,9
2026-02-15,2026-02-22,Arredamento,Complementi d'arredo,1127.2,-76.5,Centro,LI,2
2026-02-24,2026-03-01,Arredamento,Librerie,1340.9,378.47,Isole,SS,5
2025-06-06,2025-06-11,Arredamento,Tavoli,549.03,123.52,Nord-Est,TN,7
2025-02-07,2025-02-12,Arredamento,Librerie,1435.64,189.48,Sud,NA,2
2025-04-07,2025-04-11,Forniture per ufficio,Carta,2385.5,159.4,Centro,PG,9
2026-02-15,2026-02-16,Tecnologia,Accessori,1432.98,260.69,Nord-Est,VR,9
2025-10-16,2025-10-23,Arredamento,Tavoli,1081.47,-21.09,Nord-Est,TN,2
2025-09-11,2025-09-12,Tecnologia,Accessori,818.11,175.46,Nord-Ovest,VA,9
2025-07-15,2025-07-19,Forniture per ufficio,Materiale artistico,611.36,128.98,Sud,PA,8
2025-03-27,2025-03-30,Arredamento,Sedie,2438.07,347.49,Nord-Est,VE,4
2025-11-18,2025-11-20,Tecnologia,Telefoni,1799.04,275.61,Nord-Ovest,GE,3
2025-01-10,2025-01-17,Forniture per ufficio,Raccoglitori,2343.97,504.97,Sud,BA,3
2025-01-05,2025-01-12,Forniture per ufficio,Materiale artistico,194.32,44.71,Nord-Ovest,GE,5
2025-05-03,2025-05-04,Arredamento,Sedie,6220.54,725.78,Isole,AG,7
2025-11-26,2025-11-28,Forniture per ufficio,Raccoglitori,1501.19,153.32,Sud,CZ,2
2025-12-19,2025-12-25,Arredamento,Tavoli,3291.31,520.04,Sud,NA,8
2025-04-28,2025-05-04,Tecnologia,Fotocopiatrici,366.79,-10.75,Nord-Est,BO,6
2025-10-21,2025-10-25,Arredamento,Librerie,302.89,83.35,Sud,NA,1
2026-02-01,2026-02-07,Arredamento,Tavoli,3009.29,372.31,Sud,BA,7
2025-06-08,2025-06-15,Tecnologia,Fotocopiatrici,3926.63,927.39,Centro,LI,5
2025-10-30,2025-11-05,Tecnologia,Fotocopiatrici,1553.44,397.34,Nord-Est,TN,5
2025-08-16,2025-08-19,Arredamento,Tavoli,1333.53,257.88,Centro,RM,2
